2023-01-03,11:29:13,20.5,35.875,40.75,-1.812,41.25
2023-01-03,11:29:28,20.5,35.875,40.75,-1.75,41.312
2023-01-03,11:29:43,20.5,35.937,40.75,-1.812,41.312
2023-01-03,11:29:58,20.437,35.937,40.812,-1.812,41.312
2023-01-03,11:30:13,20.5,35.875,40.812,-1.812,41.312
2023-01-03,11:30:29,20.5,35.937,40.812,-1.875,41.312
2023-01-03,11:30:43,20.5,36.0,40.812,-1.875,41.375
2023-01-03,11:30:58,20.5,36.0,40.812,-1.75,41.312
2023-01-03,11:31:13,20.562,36.0,40.875,-1.75,41.375
2023-01-03,11:31:28,20.5,36.0,40.812,-1.812,41.437
2023-01-03,11:31:43,20.5,36.0,40.875,-1.812,41.437
2023-01-03,11:31:58,20.437,36.0,40.937,-1.812,41.437
2023-01-03,11:32:13,20.5,36.0,40.937,-1.812,41.437
2023-01-03,11:32:28,20.5,35.937,40.875,-1.875,41.437
2023-01-03,11:32:43,20.5,36.0,40.875,-1.75,41.437
2023-01-03,11:32:58,20.5,36.0,40.937,-1.937,41.375
2023-01-03,11:33:13,20.5,36.0,40.937,-1.875,41.437
2023-01-03,11:33:28,20.5,36.062,40.937,-1.875,41.437
2023-01-03,11:33:43,20.5,36.062,40.937,-1.875,41.5
2023-01-03,11:33:58,20.5,35.937,41.0,-1.937,41.437
2023-01-03,11:34:13,20.5,36.0,41.0,-1.937,41.437
2023-01-03,11:34:28,20.5,36.0,41.0,-1.937,41.5
2023-01-03,11:34:43,20.5,36.0,41.0,-1.875,41.375
2023-01-03,11:34:58,20.5,36.0,41.0,-1.812,41.437
2023-01-03,11:35:13,20.5,36.125,41.0,-1.875,41.437
2023-01-03,11:35:28,20.5,36.125,41.062,-1.875,41.5
2023-01-03,11:35:43,20.5,36.125,41.062,-1.812,41.437
2023-01-03,11:35:58,20.562,36.187,41.062,-1.812,41.5
2023-01-03,11:36:13,20.562,36.187,41.125,-1.875,41.5
2023-01-03,11:36:28,20.5,36.187,41.125,-1.875,41.5
2023-01-03,11:36:43,20.562,36.125,41.125,-1.875,41.5
2023-01-03,11:36:58,20.5,36.125,41.062,-1.875,41.5
2023-01-03,11:37:13,20.437,36.125,41.062,-1.875,41.5
2023-01-03,11:37:28,20.5,36.125,41.125,-1.875,41.562
2023-01-03,11:37:43,20.562,36.187,41.062,-1.812,41.5
2023-01-03,11:37:58,20.5,36.25,41.187,-1.812,41.562
2023-01-03,11:38:13,20.5,36.125,41.125,-1.875,41.5
2023-01-03,11:38:28,20.5,36.062,41.125,-1.875,41.437
2023-01-03,11:38:43,20.5,36.125,41.125,-1.875,41.5
2023-01-03,11:38:58,20.5,36.125,41.125,-1.875,41.5
2023-01-03,11:39:13,20.5,36.125,41.125,-1.812,41.375
2023-01-03,11:39:28,20.437,36.062,41.125,-1.937,41.375
2023-01-03,11:39:43,20.437,36.125,41.062,-1.937,41.437
2023-01-03,11:39:58,20.437,36.125,41.062,-1.937,41.437
2023-01-03,11:40:13,20.437,36.187,41.125,-1.937,41.437
2023-01-03,11:40:28,20.5,36.187,41.125,-1.875,41.437
2023-01-03,11:40:43,20.5,36.125,41.125,-1.875,41.437
2023-01-03,11:40:58,20.5,36.125,41.125,-1.937,41.5
2023-01-03,11:41:13,20.5,36.187,41.062,-1.937,41.5
2023-01-03,11:41:28,20.437,36.187,41.125,-1.937,41.562
2023-01-03,11:41:43,20.5,36.187,41.125,-1.937,41.625
2023-01-03,11:41:58,20.437,36.187,41.062,-1.937,41.562
2023-01-03,11:42:13,20.5,36.187,41.062,-2.0,41.625
2023-01-03,11:42:28,20.5,36.187,41.0,-2.0,41.625
2023-01-03,11:42:43,20.5,36.25,41.125,-1.937,41.625
2023-01-03,11:42:58,20.5,36.25,41.125,-1.937,41.625
2023-01-03,11:43:13,20.5,36.312,41.187,-2.0,41.625
2023-01-03,11:43:28,20.5,36.312,41.187,-2.0,41.687
2023-01-03,11:43:43,20.5,36.312,41.125,-2.062,41.625
2023-01-03,11:43:58,20.5,36.312,41.125,-2.0,41.687
2023-01-03,11:44:13,20.5,36.25,41.187,-2.062,41.562
2023-01-03,11:44:28,20.5,36.312,41.187,-2.062,41.562
2023-01-03,11:44:43,20.5,36.25,41.25,-2.062,41.437
2023-01-03,11:44:58,20.5,36.25,41.25,-2.125,41.375
